path,size,mtime,indexed_at,status,measured_type,declared_type,type_agrees,imagetyp,exptime,gain,offset,set_temp,ccd_temp,date_obs,object,bayerpat,egain_hdr,focallen,xbinning,instrume,creator,naxis1,naxis2,bitpix,level,mean,median,min,max,std,sampled_px,sigma,block_spread,tail_frac,clump_frac,clump_h,clump_v,mult16_frac,sat_frac,med_r,sig_r,med_g1,sig_g1,med_g2,sig_g2,med_b,sig_b
Z:\pix\_astro\raw\_by_type\light\M13\Light_M13_30.0s_Bin1_20250810-012329_0175.fit,16597440,1754781814.0,2026-08-28T10:58:06,ok,light,light,True,Light,30.0,252.0,15.0,-10.0,-9.5,2025-08-09T23:22:58.569236,M13,RGGB,0.516568422317505,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,462.3125,462.9221496582031,462.0,281.0,4095.0,78.69235229492188,737280.0,28.818037271499634,0.016763552791672298,0.001953125,0.7354166666666667,0.75625,0.7354166666666667,1.0,9.901258680555556e-05,423.0,26.686800003051758,516.0,31.134599685668945,515.0,31.134599685668945,395.25,26.316149711608887
Z:\pix\_astro\raw\_by_type\light\M13\Light_M13_30.0s_Bin1_20250810-012426_0176.fit,16597440,1754781872.0,2026-08-28T10:58:06,ok,light,light,True,Light,30.0,252.0,15.0,-10.0,-9.5,2025-08-09T23:23:55.564007,M13,RGGB,0.516568422317505,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,463.375,465.23870849609375,464.0,283.0,4095.0,92.29618072509766,737280.0,28.725374698638916,0.015106555165902346,0.002419704861111111,0.7718609865470852,0.7780269058295964,0.7718609865470852,1.0,0.00022515190972222224,424.5,26.686800003051758,517.0,31.134599685668945,516.5,31.134599685668945,395.5,25.945499420166016
Z:\pix\_astro\raw\_by_type\light\M13\Light_M13_30.0s_Bin1_20250810-012533_0177.fit,16597440,1754781938.0,2026-08-28T10:58:06,ok,light,light,True,Light,30.0,252.0,15.0,-10.0,-9.5,2025-08-09T23:25:02.552046,M13,RGGB,0.516568422317505,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,464.0,465.19842529296875,464.0,276.0,4095.0,78.82986450195312,737280.0,28.54004955291748,0.015086206896551725,0.0019422743055555556,0.7213687150837989,0.744413407821229,0.7213687150837989,1.0,0.00010036892361111111,424.5,26.686800003051758,518.0,31.134599685668945,517.0,31.134599685668945,396.5,25.204198837280273
Z:\pix\_astro\raw\_by_type\light\M13\Light_M13_30.0s_Bin1_20250810-012638_0178.fit,16597440,1754782004.0,2026-08-28T10:58:06,ok,light,light,True,Light,30.0,252.0,15.0,-10.0,-9.5,2025-08-09T23:26:07.577873,M13,RGGB,0.516568422317505,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,463.875,465.3854675292969,464.0,291.0,4095.0,84.67930603027344,737280.0,28.54004955291748,0.01401239558070601,0.0021592881944444446,0.7342964824120602,0.7644472361809045,0.7342964824120602,1.0,0.00015869140625,424.5,26.686800003051758,518.0,31.134599685668945,516.5,31.134599685668945,396.5,25.204198837280273
Z:\pix\_astro\raw\_by_type\light\M13\Light_M13_30.0s_Bin1_20250810-012740_0179.fit,16597440,1754782064.0,2026-08-28T10:58:06,ok,light,light,True,Light,30.0,252.0,15.0,-10.0,-9.5,2025-08-09T23:27:09.565644,M13,RGGB,0.516568422317505,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,465.125,466.0260925292969,465.0,287.0,4095.0,79.3716812133789,737280.0,28.91069984436035,0.015049717817790917,0.0018988715277777778,0.7464285714285714,0.75,0.7464285714285714,1.0,0.00010443793402777777,425.5,26.686800003051758,519.5,31.134599685668945,518.0,31.134599685668945,397.5,26.686800003051758
Z:\pix\_astro\raw\_by_type\light\M13\Light_M13_30.0s_Bin1_20250810-012838_0180.fit,16597440,1754782124.0,2026-08-28T10:58:06,ok,light,light,True,Light,30.0,252.0,15.0,-10.0,-10.0,2025-08-09T23:28:07.576584,M13,RGGB,0.516568422317505,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,467.0,468.26312255859375,467.0,287.0,4095.0,87.46514892578125,737280.0,28.91069984436035,0.015524625267665952,0.002252875434027778,0.7429259482239615,0.7561709813365443,0.7429259482239615,1.0,0.00018446180555555555,427.5,26.686800003051758,521.0,31.134599685668945,520.0,31.134599685668945,399.5,26.686800003051758
Z:\pix\_astro\raw\_by_type\light\M13\Light_M13_30.0s_Bin1_20250810-012948_0181.fit,16597440,1754782194.0,2026-08-28T10:58:06,ok,light,light,True,Light,30.0,252.0,15.0,-10.0,-9.5,2025-08-09T23:29:17.569846,M13,RGGB,0.516568422317505,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,468.625,469.6484069824219,469.0,286.0,4095.0,83.37397003173828,737280.0,28.91069984436035,0.014937316617764738,0.0020860460069444444,0.7373211963589077,0.7581274382314694,0.7373211963589077,1.0,0.00012613932291666668,429.0,26.686800003051758,523.0,31.134599685668945,522.0,31.134599685668945,400.5,26.686800003051758
Z:\pix\_astro\raw\_by_type\light\M13\Light_M13_30.0s_Bin1_20250810-013048_0182.fit,16597440,1754782254.0,2026-08-28T10:58:06,ok,light,light,True,Light,30.0,252.0,15.0,-10.0,-10.0,2025-08-09T23:30:17.566133,M13,RGGB,0.516568422317505,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,468.0,469.82977294921875,468.0,276.0,4095.0,94.54515075683594,737280.0,28.91069984436035,0.014957264957264958,0.0025132921006944444,0.7781975175391257,0.7900701565029682,0.7781975175391257,1.0,0.00025092230902777775,428.0,26.686800003051758,522.5,31.134599685668945,521.5,31.134599685668945,400.0,26.686800003051758
Z:\pix\_astro\raw\_by_type\light\M13\Light_M13_30.0s_Bin1_20250810-013131_0183.fit,16597440,1754782296.0,2026-08-28T10:58:06,ok,light,light,True,Light,30.0,252.0,15.0,-10.0,-9.5,2025-08-09T23:31:00.568009,M13,RGGB,0.516568422317505,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,468.75,470.7164001464844,469.0,296.0,4095.0,95.89924621582031,737280.0,28.91069984436035,0.014933333333333333,0.002572970920138889,0.783342119135477,0.783342119135477,0.7859778597785978,1.0,0.00026041666666666666,428.5,26.686800003051758,523.5,31.134599685668945,522.5,31.134599685668945,400.5,26.686800003051758
Z:\pix\_astro\raw\_by_type\light\M13\Light_M13_30.0s_Bin1_20250810-013232_0184.fit,16597440,1754782356.0,2026-08-28T10:58:06,ok,light,light,True,Light,30.0,252.0,15.0,-10.0,-10.0,2025-08-09T23:32:01.571990,M13,RGGB,0.516568422317505,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,470.0,471.813232421875,470.0,296.0,4095.0,96.28290557861328,737280.0,29.096024751663208,0.01648936170212766,0.002506510416666667,0.7895021645021645,0.8003246753246753,0.7895021645021645,1.0,0.00026041666666666666,430.0,27.428099632263184,524.5,31.134599685668945,524.0,31.134599685668945,401.5,26.686800003051758
Z:\pix\_astro\raw\_by_type\light\M13\Light_M13_30.0s_Bin1_20250810-013330_0185.fit,16597440,1754782416.0,2026-08-28T10:58:06,ok,light,light,True,Light,30.0,252.0,15.0,-10.0,-9.5,2025-08-09T23:32:59.573305,M13,RGGB,0.516568422317505,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,472.0,473.9055480957031,472.0,269.0,4095.0,95.10700988769531,737280.0,29.281349658966064,0.015889830508474576,0.0026095920138888887,0.7967775467775468,0.8009355509355509,0.7967775467775468,1.0,0.0002468532986111111,432.0,28.16939926147461,527.0,31.134599685668945,526.0,31.134599685668945,403.0,26.686800003051758
Z:\pix\_astro\raw\_by_type\light\M13\Light_M13_30.0s_Bin1_20250810-013433_0186.fit,16597440,1754782478.0,2026-08-28T10:58:06,ok,light,light,True,Light,30.0,252.0,15.0,-10.0,-9.5,2025-08-09T23:34:02.583997,M13,RGGB,0.516568422317505,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,471.875,473.6035461425781,472.0,269.0,4095.0,96.44418334960938,737280.0,29.096024751663208,0.014834437086092715,0.0025444878472222223,0.8049040511727079,0.8134328358208955,0.8049040511727079,1.0,0.0002617730034722222,431.5,27.428099632263184,527.0,31.134599685668945,526.0,31.134599685668945,403.0,26.686800003051758
Z:\pix\_astro\raw\_by_type\light\M13\Light_M13_30.0s_Bin1_20250810-013533_0187.fit,16597440,1754782538.0,2026-08-28T10:58:06,ok,light,light,True,Light,30.0,252.0,15.0,-10.0,-10.0,2025-08-09T23:35:02.574378,M13,RGGB,0.516568422317505,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,472.25,474.344970703125,473.0,293.0,4095.0,94.51713562011719,737280.0,29.281349658966064,0.015881418740074114,0.002524142795138889,0.7936593229446535,0.7936593229446535,0.7936593229446535,1.0,0.00024007161458333332,432.0,28.16939926147461,527.0,31.134599685668945,526.0,31.134599685668945,404.0,26.686800003051758
Z:\pix\_astro\raw\_by_type\light\M13\Light_M13_30.0s_Bin1_20250810-013638_0188.fit,16597440,1754782604.0,2026-08-28T10:58:06,ok,light,light,True,Light,30.0,252.0,15.0,-10.0,-9.5,2025-08-09T23:36:07.566649,M13,RGGB,0.516568422317505,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,473.625,475.4839782714844,474.0,302.0,4095.0,94.32416534423828,737280.0,29.281349658966064,0.014779625230931645,0.002376302083333333,0.7745433789954338,0.7842465753424658,0.7745433789954338,1.0,0.00023871527777777777,433.0,28.16939926147461,529.0,31.134599685668945,528.0,31.134599685668945,404.5,26.686800003051758
Z:\pix\_astro\raw\_by_type\light\M13\Light_M13_30.0s_Bin1_20250810-013755_0189.fit,16597440,1754782680.0,2026-08-28T10:58:06,ok,light,light,True,Light,30.0,252.0,15.0,-10.0,-9.5,2025-08-09T23:37:24.578001,M13,RGGB,0.516568422317505,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,479.0,479.62542724609375,479.0,295.0,4095.0,77.03829193115234,737280.0,29.281349658966064,0.016179540709812108,0.0017781575520833333,0.7017543859649122,0.7254004576659039,0.7017543859649122,1.0,6.781684027777778e-05,438.5,28.16939926147461,535.0,31.134599685668945,534.0,31.134599685668945,408.5,26.686800003051758
Z:\pix\_astro\raw\_by_type\light\M13\Light_M13_30.0s_Bin1_20250810-013900_0190.fit,16597440,1754782744.0,2026-08-28T10:58:06,ok,light,light,True,Light,30.0,252.0,15.0,-10.0,-10.0,2025-08-09T23:38:29.575202,M13,RGGB,0.516568422317505,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,479.375,480.7955322265625,480.0,296.0,4095.0,89.64571380615234,737280.0,29.651999473571777,0.01564537157757497,0.0020941840277777777,0.7661917098445595,0.7752590673575129,0.7661917098445595,1.0,0.00018717447916666668,439.0,28.16939926147461,535.5,31.87589931488037,534.5,31.87589931488037,408.5,26.686800003051758
Z:\pix\_astro\raw\_by_type\light\M13\Light_M13_30.0s_Bin1_20250810-014004_0191.fit,16597440,1754782810.0,2026-08-28T10:58:06,ok,light,light,True,Light,30.0,252.0,15.0,-10.0,-9.5,2025-08-09T23:39:33.574461,M13,RGGB,0.516568422317505,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,480.0,480.7374267578125,480.0,304.0,4095.0,77.50125122070312,737280.0,29.837324380874634,0.015625,0.0017130533854166667,0.6658749010292954,0.6809184481393508,0.6658749010292954,1.0,7.32421875e-05,439.5,28.16939926147461,536.0,32.6171989440918,535.0,31.87589931488037,409.5,26.686800003051758
Z:\pix\_astro\raw\_by_type\light\M13\Light_M13_30.0s_Bin1_20250810-014116_0192.fit,16597440,1754782882.0,2026-08-28T10:58:06,ok,light,light,True,Light,30.0,252.0,15.0,-10.0,-9.5,2025-08-09T23:40:45.572617,M13,RGGB,0.516568422317505,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,483.5,484.39495849609375,484.0,287.0,4095.0,83.1684341430664,737280.0,30.02264928817749,0.016028955532574975,0.0018595377604166666,0.7148067104303428,0.7228300510576222,0.7148067104303428,1.0,0.00011664496527777778,443.0,28.16939926147461,540.0,32.6171989440918,539.0,32.6171989440918,412.0,26.686800003051758
Z:\pix\_astro\raw\_by_type\light\M13\Light_M13_30.0s_Bin1_20250810-014210_0193.fit,16597440,1754782936.0,2026-08-28T10:58:06,ok,light,light,True,Light,30.0,252.0,15.0,-10.0,-9.5,2025-08-09T23:41:39.579552,M13,RGGB,0.516568422317505,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,487.125,487.708251953125,488.0,301.0,4095.0,80.02626037597656,737280.0,29.837324380874634,0.016422889402104183,0.0017713758680555556,0.6684532924961715,0.6914241960183767,0.6684532924961715,1.0,8.409288194444444e-05,447.0,28.16939926147461,544.0,32.6171989440918,543.0,31.87589931488037,414.5,26.686800003051758
Z:\pix\_astro\raw\_by_type\light\M13\Light_M13_30.0s_Bin1_20250810-014326_0194.fit,16597440,1754783010.0,2026-08-28T10:58:06,ok,light,light,True,Light,30.0,252.0,15.0,-10.0,-9.5,2025-08-09T23:42:55.575666,M13,RGGB,0.516568422317505,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,486.75,487.87518310546875,487.0,299.0,4095.0,89.4891586303711,737280.0,30.02264928817749,0.015921931176168466,0.0020521375868055554,0.7521480502313285,0.7528089887640449,0.7521480502313285,1.0,0.00018853081597222223,446.5,28.16939926147461,544.0,32.6171989440918,542.5,32.6171989440918,414.0,26.686800003051758
Z:\pix\_astro\raw\_by_type\light\M13\Light_M13_30.0s_Bin1_20250810-014418_0195.fit,16597440,1754783062.0,2026-08-28T10:58:06,ok,light,light,True,Light,30.0,252.0,15.0,-10.0,-9.5,2025-08-09T23:43:47.580940,M13,RGGB,0.516568422317505,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,488.125,489.2317810058594,489.0,304.0,4095.0,88.46180725097656,737280.0,30.02264928817749,0.01587708066581306,0.002016872829861111,0.7511768661735037,0.7511768661735037,0.7619367854741089,1.0,0.00017361111111111112,447.5,28.16939926147461,545.5,32.6171989440918,544.0,32.6171989440918,415.5,26.686800003051758
