gain,plane,rung,rung_pct_planned,pct_of_tsat,exptime_s,pedestal,signal,var_pair,var_pair_spread,var_single,sat_frac,R_counts,ccd_temp,n_frames,g_point,usable,sub_refresh
0,B,5,4.0,4.0000010063531475,0.987878,62.731997680664065,62.09447078704834,7.115874374103761,0.01711478523849319,7.4365092891390825,0.0,0.6601939786364249,-9.5,4,9.295554015098087,True,False
0,R,6,6.8,6.799999281349949,1.679392,62.729112243652345,281.90672340393064,30.1836132349433,0.009956785275594626,35.60263335988885,0.0,0.6601939786364249,-9.5,4,9.47657068816794,True,False
0,G1,6,6.8,6.799999281349949,1.679392,62.717258834838866,153.61562404632568,17.029291435964467,0.13678719799563055,19.66147346545113,0.0,0.6601939786364249,-9.5,4,9.257614281685667,True,False
0,G2,6,6.8,6.799999281349949,1.679392,62.73023452758789,152.63639125823974,16.765719044231854,0.03331993571367775,19.214668287913863,0.0,0.6601939786364249,-9.5,4,9.347071171429263,True,False
0,B,6,6.8,6.799999281349949,1.679392,62.731997680664065,108.79723529815674,12.037556043823738,0.07545477772535136,12.964381492464918,0.0,0.6601939786364249,-9.5,4,9.3776977275587,True,False
0,R,7,11.4,11.40000165338127,2.815452,62.729112243652345,467.7771228790283,49.57203985695838,0.16194682267651217,64.3675532881227,0.0,0.6601939786364249,-9.625,4,9.520013297983013,True,False
0,G1,7,11.4,11.40000165338127,2.815452,62.717258834838866,255.58878479003906,28.318092468893624,0.16638711492682035,35.550734068036135,0.0,0.6601939786364249,-9.625,4,9.166724695665735,True,False
0,G2,7,11.4,11.40000165338127,2.815452,62.73023452758789,253.9214750289917,27.84179476692512,0.27356731663939016,34.5576217130283,0.0,0.6601939786364249,-9.625,4,9.265198978113581,True,False
0,B,7,11.4,11.40000165338127,2.815452,62.731997680664065,180.9553602218628,19.61263600614043,0.2220225987896569,22.05569477112731,0.0,0.6601939786364249,-9.625,4,9.436170254222894,True,False
0,R,8,19.2,19.199999161777505,4.741813,62.729112243652345,777.7857688903808,82.68527883197726,0.2206689525489054,122.95957384375689,0.0,0.6601939786364249,-10.0,4,9.456428300110304,True,False
0,G1,8,19.2,19.199999161777505,4.741813,62.717258834838866,425.8287998199463,46.2539953429129,0.11240209033034176,66.07152420745322,0.0,0.6601939786364249,-10.0,4,9.293891169697734,True,False
