R,G1,G2,B,i,file,arm,block,cycle,event,gap_s,duty_pct,gain,offset,exptime,ccd_temp,date_obs,roi_w,t_min,level,departure,state,far
76.62263,76.61602,76.587,76.5927,289,A00_289.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T20:46:13.536,1024,119.51743,76.60459,-0.00527,0,False
68.77367,68.76278,68.80785,68.80715,0,Bg10_000.fits,Bg,10,0,none,0.0,59,100,15,3e-05,-10.0,2026-09-02T20:46:14.137,1024,119.52745,68.78786,0.25598,0,False
68.26271,68.26014,68.29084,68.2944,1,Bg10_001.fits,Bg,10,0,none,0.0,59,100,15,3e-05,-10.0,2026-09-02T20:46:14.470,1024,119.533,68.27702,-0.25486,0,False
68.26639,68.25986,68.29219,68.30189,2,Bg10_002.fits,Bg,10,0,none,0.0,59,100,15,3e-05,-10.0,2026-09-02T20:46:14.796,1024,119.53843,68.28008,-0.2518,0,False
68.77582,68.77613,68.81087,68.8152,3,Bg10_003.fits,Bg,10,0,none,0.0,59,100,15,3e-05,-10.0,2026-09-02T20:46:15.135,1024,119.54408,68.79451,0.26262,0,False
68.26326,68.26349,68.30402,68.30423,4,Bg10_004.fits,Bg,10,0,none,0.0,59,100,15,3e-05,-10.0,2026-09-02T20:46:15.458,1024,119.54947,68.28375,-0.24814,0,False
68.78151,68.77004,68.81191,68.81927,5,Bg10_005.fits,Bg,10,0,none,0.0,59,100,15,3e-05,-10.0,2026-09-02T20:46:15.780,1024,119.55483,68.79568,0.2638,0,False
68.26883,68.25682,68.29891,68.30949,6,Bg10_006.fits,Bg,10,0,none,0.0,59,100,15,3e-05,-10.0,2026-09-02T20:46:16.110,1024,119.56033,68.28351,-0.24837,0,False
68.776,68.76551,68.80261,68.80891,7,Bg10_007.fits,Bg,10,0,none,0.0,59,100,15,3e-05,-10.0,2026-09-02T20:46:16.435,1024,119.56575,68.78826,0.25637,0,False
68.26601,68.26259,68.29922,68.30644,8,Bg10_008.fits,Bg,10,0,none,0.0,59,100,15,3e-05,-10.0,2026-09-02T20:46:16.761,1024,119.57118,68.28356,-0.24832,0,False
68.77722,68.76557,68.80366,68.81276,9,Bg10_009.fits,Bg,10,0,none,0.0,59,100,15,3e-05,-10.0,2026-09-02T20:46:17.082,1024,119.57653,68.7898,0.25791,0,False
68.2598,68.25875,68.29504,68.30459,10,Bg10_010.fits,Bg,10,0,none,0.0,59,100,15,3e-05,-10.0,2026-09-02T20:46:17.405,1024,119.58192,68.27955,-0.25234,0,False
68.26427,68.25994,68.30153,68.30968,11,Bg10_011.fits,Bg,10,0,none,0.0,59,100,15,3e-05,-10.0,2026-09-02T20:46:17.727,1024,119.58728,68.28385,-0.24803,0,False
68.77605,68.77918,68.81312,68.82007,12,Bg10_012.fits,Bg,10,0,none,0.0,59,100,15,3e-05,-10.0,2026-09-02T20:46:18.051,1024,119.59268,68.7971,0.26522,0,False
68.25986,68.25511,68.29596,68.29785,13,Bg10_013.fits,Bg,10,0,none,0.0,59,100,15,3e-05,-10.0,2026-09-02T20:46:18.374,1024,119.59807,68.27719,-0.25469,0,False
68.26602,68.26005,68.30179,68.31286,14,Bg10_014.fits,Bg,10,0,none,0.0,59,100,15,3e-05,-10.0,2026-09-02T20:46:18.696,1024,119.60343,68.28518,-0.24671,0,False
68.77761,68.77174,68.80294,68.81807,15,Bg10_015.fits,Bg,10,0,none,0.0,59,100,15,3e-05,-10.0,2026-09-02T20:46:19.021,1024,119.60885,68.79259,0.2607,0,False
68.26761,68.25788,68.2999,68.29797,16,Bg10_016.fits,Bg,10,0,none,0.0,59,100,15,3e-05,-10.0,2026-09-02T20:46:19.344,1024,119.61423,68.28084,-0.25105,0,False
68.7849,68.78063,68.81666,68.82495,17,Bg10_017.fits,Bg,10,0,none,0.0,59,100,15,3e-05,-10.0,2026-09-02T20:46:19.666,1024,119.6196,68.80179,0.2699,0,False
68.78023,68.77374,68.80927,68.81514,18,Bg10_018.fits,Bg,10,0,none,0.0,59,100,15,3e-05,-10.0,2026-09-02T20:46:19.989,1024,119.62498,68.7946,0.26271,0,False
68.78088,68.77326,68.81403,68.81702,19,Bg10_019.fits,Bg,10,0,none,0.0,59,100,15,3e-05,-10.0,2026-09-02T20:46:20.314,1024,119.6304,68.7963,0.26441,0,False
76.61522,76.61213,76.57715,76.58505,0,Bg11_000.fits,Bg,11,0,none,0.0,59,250,15,3e-05,-10.0,2026-09-02T20:46:20.854,1024,119.6394,76.59739,-0.01248,0,False
76.63398,76.6263,76.58625,76.59748,1,Bg11_001.fits,Bg,11,0,none,0.0,59,250,15,3e-05,-9.5,2026-09-02T20:46:21.188,1024,119.64497,76.611,0.00114,0,False
76.61567,76.62091,76.58892,76.57957,2,Bg11_002.fits,Bg,11,0,none,0.0,59,250,15,3e-05,-9.5,2026-09-02T20:46:21.517,1024,119.65045,76.60127,-0.00859,0,False
76.62306,76.6157,76.57679,76.58685,3,Bg11_003.fits,Bg,11,0,none,0.0,59,250,15,3e-05,-9.5,2026-09-02T20:46:21.839,1024,119.65582,76.6006,-0.00926,0,False
76.62202,76.61839,76.58751,76.59739,4,Bg11_004.fits,Bg,11,0,none,0.0,59,250,15,3e-05,-9.5,2026-09-02T20:46:22.162,1024,119.6612,76.60633,-0.00353,0,False
76.63252,76.61652,76.59631,76.59212,5,Bg11_005.fits,Bg,11,0,none,0.0,59,250,15,3e-05,-9.5,2026-09-02T20:46:22.492,1024,119.6667,76.60937,-0.00049,0,False
76.62423,76.62116,76.58715,76.59291,6,Bg11_006.fits,Bg,11,0,none,0.0,59,250,15,3e-05,-9.5,2026-09-02T20:46:22.815,1024,119.67208,76.60636,-0.0035,0,False
76.62724,76.61158,76.58349,76.59536,7,Bg11_007.fits,Bg,11,0,none,0.0,59,250,15,3e-05,-9.5,2026-09-02T20:46:23.146,1024,119.6776,76.60442,-0.00544,0,False
76.6165,76.61766,76.58752,76.58843,8,Bg11_008.fits,Bg,11,0,none,0.0,60,250,15,3e-05,-9.5,2026-09-02T20:46:23.468,1024,119.68297,76.60253,-0.00733,0,False
76.63574,76.63437,76.59409,76.60019,9,Bg11_009.fits,Bg,11,0,none,0.0,60,250,15,3e-05,-9.5,2026-09-02T20:46:23.894,1024,119.69007,76.6161,0.00624,0,False
76.62324,76.61983,76.58406,76.59473,10,Bg11_010.fits,Bg,11,0,none,0.0,60,250,15,3e-05,-9.5,2026-09-02T20:46:24.221,1024,119.69552,76.60547,-0.00439,0,False
76.62093,76.61743,76.58883,76.57988,11,Bg11_011.fits,Bg,11,0,none,0.0,60,250,15,3e-05,-9.5,2026-09-02T20:46:24.543,1024,119.70088,76.60177,-0.00809,0,False
76.6161,76.61598,76.57887,76.58794,12,Bg11_012.fits,Bg,11,0,none,0.0,60,250,15,3e-05,-9.5,2026-09-02T20:46:24.862,1024,119.7062,76.59972,-0.01014,0,False
76.61455,76.61272,76.57939,76.58329,13,Bg11_013.fits,Bg,11,0,none,0.0,60,250,15,3e-05,-9.5,2026-09-02T20:46:25.185,1024,119.71158,76.59749,-0.01237,0,False
76.62104,76.62157,76.5859,76.58976,14,Bg11_014.fits,Bg,11,0,none,0.0,60,250,15,3e-05,-9.5,2026-09-02T20:46:25.509,1024,119.71698,76.60456,-0.0053,0,False
76.6227,76.61854,76.58601,76.58129,15,Bg11_015.fits,Bg,11,0,none,0.0,60,250,15,3e-05,-9.5,2026-09-02T20:46:25.840,1024,119.7225,76.60213,-0.00773,0,False
76.62616,76.62639,76.58762,76.591,16,Bg11_016.fits,Bg,11,0,none,0.0,60,250,15,3e-05,-9.5,2026-09-02T20:46:26.169,1024,119.72798,76.60779,-0.00207,0,False
76.6239,76.62464,76.58217,76.58874,17,Bg11_017.fits,Bg,11,0,none,0.0,60,250,15,3e-05,-9.5,2026-09-02T20:46:26.491,1024,119.73335,76.60486,-0.005,0,False
76.61957,76.61618,76.58532,76.59069,18,Bg11_018.fits,Bg,11,0,none,0.0,60,250,15,3e-05,-9.5,2026-09-02T20:46:26.813,1024,119.73872,76.60294,-0.00692,0,False
76.62835,76.62119,76.59402,76.59063,19,Bg11_019.fits,Bg,11,0,none,0.0,60,250,15,3e-05,-9.5,2026-09-02T20:46:27.135,1024,119.74408,76.60855,-0.00131,0,False
226.23024,226.24781,225.91927,225.89688,0,Bg12_000.fits,Bg,12,0,none,0.0,60,450,15,3e-05,-9.5,2026-09-02T20:46:27.675,1024,119.75308,226.07355,-10.24402,-1,True
226.13663,226.21883,225.88646,225.83257,1,Bg12_001.fits,Bg,12,0,none,0.0,60,450,15,3e-05,-9.5,2026-09-02T20:46:28.081,1024,119.75985,226.01862,-10.29895,-1,True
236.55572,236.55117,236.22715,236.16518,2,Bg12_002.fits,Bg,12,0,none,0.0,60,450,15,3e-05,-9.5,2026-09-02T20:46:28.401,1024,119.76518,236.3748,0.05723,0,False
226.23718,226.23168,225.92696,225.89132,3,Bg12_003.fits,Bg,12,0,none,0.0,60,450,15,3e-05,-9.5,2026-09-02T20:46:28.734,1024,119.77073,226.07178,-10.24579,-1,True
236.4878,236.52372,236.1934,236.22729,4,Bg12_004.fits,Bg,12,0,none,0.0,60,450,15,3e-05,-9.5,2026-09-02T20:46:29.058,1024,119.77613,236.35805,0.04048,0,False
236.50343,236.5599,236.23063,236.15984,5,Bg12_005.fits,Bg,12,0,none,0.0,60,450,15,3e-05,-9.5,2026-09-02T20:46:29.382,1024,119.78153,236.36345,0.04588,0,False
236.58987,236.60748,236.23236,236.24522,6,Bg12_006.fits,Bg,12,0,none,0.0,60,450,15,3e-05,-9.5,2026-09-02T20:46:29.809,1024,119.78865,236.41873,0.10116,0,False
236.52894,236.57836,236.20859,236.1667,7,Bg12_007.fits,Bg,12,0,none,0.0,60,450,15,3e-05,-9.5,2026-09-02T20:46:30.131,1024,119.79402,236.37065,0.05308,0,False
236.52214,236.51574,236.15004,236.14166,8,Bg12_008.fits,Bg,12,0,none,0.0,60,450,15,3e-05,-9.5,2026-09-02T20:46:30.454,1024,119.7994,236.3324,0.01482,0,False
236.57115,236.61845,236.24243,236.24046,9,Bg12_009.fits,Bg,12,0,none,0.0,60,450,15,3e-05,-9.5,2026-09-02T20:46:30.776,1024,119.80477,236.41812,0.10055,0,False
226.14634,226.20824,225.88057,225.87383,10,Bg12_010.fits,Bg,12,0,none,0.0,60,450,15,3e-05,-9.5,2026-09-02T20:46:31.099,1024,119.81015,226.02724,-10.29033,-1,True
226.20654,226.23634,225.84051,225.89116,11,Bg12_011.fits,Bg,12,0,none,0.0,60,450,15,3e-05,-9.5,2026-09-02T20:46:31.425,1024,119.81558,226.04364,-10.27393,-1,True
236.52901,236.60171,236.1937,236.19276,12,Bg12_012.fits,Bg,12,0,none,0.0,60,450,15,3e-05,-9.5,2026-09-02T20:46:31.751,1024,119.82102,236.37929,0.06172,0,False
236.55437,236.52449,236.217,236.18781,13,Bg12_013.fits,Bg,12,0,none,0.0,60,450,15,3e-05,-9.5,2026-09-02T20:46:32.072,1024,119.82637,236.37092,0.05335,0,False
226.18662,226.25047,225.90734,225.86049,14,Bg12_014.fits,Bg,12,0,none,0.0,60,450,15,3e-05,-9.5,2026-09-02T20:46:32.394,1024,119.83173,226.05123,-10.26634,-1,True
236.45729,236.49083,236.14065,236.12984,15,Bg12_015.fits,Bg,12,0,none,0.0,60,450,15,3e-05,-9.5,2026-09-02T20:46:32.716,1024,119.8371,236.30465,-0.01292,0,False
236.51355,236.50521,236.20247,236.16089,16,Bg12_016.fits,Bg,12,0,none,0.0,60,450,15,3e-05,-9.5,2026-09-02T20:46:33.037,1024,119.84245,236.34553,0.02796,0,False
226.15351,226.23146,225.93176,225.86843,17,Bg12_017.fits,Bg,12,0,none,0.0,60,450,15,3e-05,-9.5,2026-09-02T20:46:33.360,1024,119.84783,226.04629,-10.27128,-1,True
236.49237,236.53535,236.20633,236.19874,18,Bg12_018.fits,Bg,12,0,none,0.0,60,450,15,3e-05,-9.5,2026-09-02T20:46:33.685,1024,119.85325,236.3582,0.04063,0,False
236.46961,236.56315,236.17823,236.16123,19,Bg12_019.fits,Bg,12,0,none,0.0,60,450,15,3e-05,-9.5,2026-09-02T20:46:34.008,1024,119.85863,236.34305,0.02548,0,False
62.67121,62.66689,62.67823,62.68653,0,Bg13_000.fits,Bg,13,0,none,0.0,60,0,15,3e-05,-9.5,2026-09-02T20:46:34.545,1024,119.86758,62.67572,-0.00336,0,False
62.67167,62.66408,62.67777,62.68188,1,Bg13_001.fits,Bg,13,0,none,0.0,60,0,15,3e-05,-9.5,2026-09-02T20:46:34.882,1024,119.8732,62.67385,-0.00523,0,False
62.66959,62.66404,62.6735,62.68209,2,Bg13_002.fits,Bg,13,0,none,0.0,60,0,15,3e-05,-9.5,2026-09-02T20:46:35.305,1024,119.88025,62.6723,-0.00678,0,False
62.82878,62.82458,62.83463,62.84094,3,Bg13_003.fits,Bg,13,0,none,0.0,60,0,15,3e-05,-9.5,2026-09-02T20:46:35.632,1024,119.8857,62.83223,0.15315,1,True
62.83419,62.82949,62.84113,62.84609,4,Bg13_004.fits,Bg,13,0,none,0.0,60,0,15,3e-05,-9.5,2026-09-02T20:46:35.954,1024,119.89107,62.83773,0.15865,1,True
62.83305,62.82586,62.84016,62.84586,5,Bg13_005.fits,Bg,13,0,none,0.0,60,0,15,3e-05,-9.5,2026-09-02T20:46:36.276,1024,119.89643,62.83623,0.15715,1,True
62.67744,62.66998,62.68132,62.6866,6,Bg13_006.fits,Bg,13,0,none,0.0,60,0,15,3e-05,-9.5,2026-09-02T20:46:36.608,1024,119.90197,62.67884,-0.00025,0,False
62.83336,62.82881,62.8419,62.84487,7,Bg13_007.fits,Bg,13,0,none,0.0,60,0,15,3e-05,-9.5,2026-09-02T20:46:36.931,1024,119.90735,62.83723,0.15815,1,True
62.67594,62.67184,62.68511,62.6894,8,Bg13_008.fits,Bg,13,0,none,0.0,60,0,15,3e-05,-9.5,2026-09-02T20:46:37.253,1024,119.91272,62.68057,0.00149,0,False
62.83095,62.82605,62.83999,62.84571,9,Bg13_009.fits,Bg,13,0,none,0.0,60,0,15,3e-05,-9.5,2026-09-02T20:46:37.576,1024,119.9181,62.83567,0.15659,1,True
62.6768,62.67064,62.6855,62.69109,10,Bg13_010.fits,Bg,13,0,none,0.0,60,0,15,3e-05,-9.5,2026-09-02T20:46:37.897,1024,119.92345,62.68101,0.00193,0,False
62.67397,62.6672,62.68346,62.6888,11,Bg13_011.fits,Bg,13,0,none,0.0,60,0,15,3e-05,-9.5,2026-09-02T20:46:38.219,1024,119.92882,62.67836,-0.00072,0,False
62.83258,62.8252,62.84085,62.84602,12,Bg13_012.fits,Bg,13,0,none,0.0,60,0,15,3e-05,-9.5,2026-09-02T20:46:38.551,1024,119.93435,62.83616,0.15708,1,True
62.67097,62.66521,62.67856,62.68274,13,Bg13_013.fits,Bg,13,0,none,0.0,60,0,15,3e-05,-9.5,2026-09-02T20:46:38.876,1024,119.93977,62.67437,-0.00471,0,False
62.67764,62.67092,62.68217,62.69062,14,Bg13_014.fits,Bg,13,0,none,0.0,60,0,15,3e-05,-9.5,2026-09-02T20:46:39.193,1024,119.94505,62.68034,0.00126,0,False
62.67503,62.66463,62.67956,62.68676,15,Bg13_015.fits,Bg,13,0,none,0.0,60,0,15,3e-05,-9.5,2026-09-02T20:46:39.511,1024,119.95035,62.67649,-0.00259,0,False
62.67629,62.66968,62.68373,62.68726,16,Bg13_016.fits,Bg,13,0,none,0.0,60,0,15,3e-05,-9.5,2026-09-02T20:46:39.829,1024,119.95565,62.67924,0.00016,0,False
62.66922,62.66685,62.68032,62.68528,17,Bg13_017.fits,Bg,13,0,none,0.0,60,0,15,3e-05,-9.5,2026-09-02T20:46:40.153,1024,119.96105,62.67542,-0.00366,0,False
62.83441,62.82877,62.84114,62.8475,18,Bg13_018.fits,Bg,13,0,none,0.0,61,0,15,3e-05,-9.5,2026-09-02T20:46:40.474,1024,119.9664,62.83795,0.15887,1,True
62.83311,62.82623,62.83957,62.84491,19,Bg13_019.fits,Bg,13,0,none,0.0,61,0,15,3e-05,-9.5,2026-09-02T20:46:40.897,1024,119.97345,62.83595,0.15687,1,True
62.8315,62.82474,62.8376,62.84266,0,Bg14_000.fits,Bg,14,1,none,0.0,61,0,15,3e-05,-9.5,2026-09-02T20:46:41.219,1024,119.97882,62.83413,0.15505,1,True
62.83382,62.83119,62.84303,62.84813,1,Bg14_001.fits,Bg,14,1,none,0.0,61,0,15,3e-05,-9.5,2026-09-02T20:46:41.550,1024,119.98433,62.83904,0.15996,1,True
62.67731,62.66856,62.68337,62.69006,2,Bg14_002.fits,Bg,14,1,none,0.0,61,0,15,3e-05,-9.5,2026-09-02T20:46:41.871,1024,119.98968,62.67982,0.00074,0,False
62.83334,62.82673,62.84036,62.84851,3,Bg14_003.fits,Bg,14,1,none,0.0,61,0,15,3e-05,-9.5,2026-09-02T20:46:42.193,1024,119.99505,62.83723,0.15815,1,True
62.67413,62.66789,62.67942,62.68428,4,Bg14_004.fits,Bg,14,1,none,0.0,61,0,15,3e-05,-9.5,2026-09-02T20:46:42.520,1024,120.0005,62.67643,-0.00265,0,False
62.67162,62.66517,62.67977,62.6881,5,Bg14_005.fits,Bg,14,1,none,0.0,61,0,15,3e-05,-9.5,2026-09-02T20:46:42.841,1024,120.00585,62.67617,-0.00291,0,False
62.67669,62.66842,62.68167,62.68877,6,Bg14_006.fits,Bg,14,1,none,0.0,61,0,15,3e-05,-9.5,2026-09-02T20:46:43.168,1024,120.0113,62.67889,-0.00019,0,False
62.67552,62.66893,62.68243,62.6883,7,Bg14_007.fits,Bg,14,1,none,0.0,61,0,15,3e-05,-9.5,2026-09-02T20:46:43.488,1024,120.01663,62.6788,-0.00029,0,False
62.6768,62.66937,62.68251,62.68953,8,Bg14_008.fits,Bg,14,1,none,0.0,61,0,15,3e-05,-9.5,2026-09-02T20:46:43.810,1024,120.022,62.67955,0.00047,0,False
62.67729,62.67081,62.68087,62.6853,9,Bg14_009.fits,Bg,14,1,none,0.0,61,0,15,3e-05,-9.5,2026-09-02T20:46:44.136,1024,120.02743,62.67857,-0.00051,0,False
62.83052,62.82211,62.83731,62.84008,10,Bg14_010.fits,Bg,14,1,none,0.0,61,0,15,3e-05,-9.5,2026-09-02T20:46:44.460,1024,120.03283,62.8325,0.15342,1,True
62.83395,62.8274,62.83874,62.84433,11,Bg14_011.fits,Bg,14,1,none,0.0,61,0,15,3e-05,-9.5,2026-09-02T20:46:44.778,1024,120.03813,62.8361,0.15702,1,True
62.67641,62.67065,62.68183,62.68894,12,Bg14_012.fits,Bg,14,1,none,0.0,61,0,15,3e-05,-9.5,2026-09-02T20:46:45.099,1024,120.04348,62.67945,0.00037,0,False
62.83456,62.82708,62.83906,62.84812,13,Bg14_013.fits,Bg,14,1,none,0.0,61,0,15,3e-05,-9.5,2026-09-02T20:46:45.421,1024,120.04885,62.8372,0.15812,1,True
62.67649,62.67045,62.68247,62.68831,14,Bg14_014.fits,Bg,14,1,none,0.0,61,0,15,3e-05,-9.5,2026-09-02T20:46:45.746,1024,120.05427,62.67943,0.00035,0,False
62.6736,62.66607,62.68069,62.68527,15,Bg14_015.fits,Bg,14,1,none,0.0,61,0,15,3e-05,-9.5,2026-09-02T20:46:46.068,1024,120.05963,62.67641,-0.00267,0,False
62.67349,62.67123,62.67907,62.6861,16,Bg14_016.fits,Bg,14,1,none,0.0,61,0,15,3e-05,-9.5,2026-09-02T20:46:46.491,1024,120.06668,62.67747,-0.00161,0,False
62.83421,62.82868,62.83916,62.8453,17,Bg14_017.fits,Bg,14,1,none,0.0,61,0,15,3e-05,-9.5,2026-09-02T20:46:46.812,1024,120.07203,62.83684,0.15776,1,True
62.6776,62.67136,62.6847,62.69143,18,Bg14_018.fits,Bg,14,1,none,0.0,61,0,15,3e-05,-9.5,2026-09-02T20:46:47.135,1024,120.07742,62.68127,0.00219,0,False
62.67494,62.66663,62.68053,62.68591,19,Bg14_019.fits,Bg,14,1,none,0.0,61,0,15,3e-05,-9.5,2026-09-02T20:46:47.456,1024,120.08277,62.677,-0.00208,0,False
236.43531,236.51915,236.17159,236.15254,0,Bg15_000.fits,Bg,15,1,none,0.0,61,450,15,3e-05,-9.5,2026-09-02T20:46:47.994,1024,120.09173,236.31965,0.00207,0,False
236.44595,236.48946,236.14335,236.09261,1,Bg15_001.fits,Bg,15,1,none,0.0,61,450,15,3e-05,-9.5,2026-09-02T20:46:48.325,1024,120.09725,236.29284,-0.02473,0,False
236.53804,236.5741,236.20378,236.17674,2,Bg15_002.fits,Bg,15,1,none,0.0,61,450,15,3e-05,-9.5,2026-09-02T20:46:48.649,1024,120.10265,236.37317,0.0556,0,False
226.19584,226.16953,225.86276,225.83031,3,Bg15_003.fits,Bg,15,1,none,0.0,61,450,15,3e-05,-9.5,2026-09-02T20:46:48.976,1024,120.1081,226.01461,-10.30296,-1,True
236.49877,236.51109,236.21545,236.18285,4,Bg15_004.fits,Bg,15,1,none,0.0,61,450,15,3e-05,-9.5,2026-09-02T20:46:49.297,1024,120.11345,236.35204,0.03447,0,False
236.54982,236.57932,236.2517,236.18969,5,Bg15_005.fits,Bg,15,1,none,0.0,61,450,15,3e-05,-9.5,2026-09-02T20:46:49.618,1024,120.1188,236.39263,0.07506,0,False
226.11258,226.12374,225.84009,225.85434,6,Bg15_006.fits,Bg,15,1,none,0.0,61,450,15,3e-05,-9.5,2026-09-02T20:46:49.942,1024,120.1242,225.98269,-10.33488,-1,True
226.21432,226.1933,225.85046,225.86677,7,Bg15_007.fits,Bg,15,1,none,0.0,61,450,15,3e-05,-9.5,2026-09-02T20:46:50.264,1024,120.12957,226.03121,-10.28636,-1,True
236.47603,236.53332,236.16356,236.14705,8,Bg15_008.fits,Bg,15,1,none,0.0,61,450,15,3e-05,-9.5,2026-09-02T20:46:50.583,1024,120.13488,236.32999,0.01242,0,False
236.50641,236.51916,236.19261,236.18867,9,Bg15_009.fits,Bg,15,1,none,0.0,61,450,15,3e-05,-9.5,2026-09-02T20:46:50.901,1024,120.14018,236.35171,0.03414,0,False
226.19877,226.2212,225.84225,225.79578,10,Bg15_010.fits,Bg,15,1,none,0.0,61,450,15,3e-05,-9.5,2026-09-02T20:46:51.235,1024,120.14575,226.0145,-10.30307,-1,True
236.49037,236.52729,236.15786,236.10285,11,Bg15_011.fits,Bg,15,1,none,0.0,61,450,15,3e-05,-9.5,2026-09-02T20:46:51.557,1024,120.15112,236.31959,0.00202,0,False
236.4658,236.51383,236.19101,236.17207,12,Bg15_012.fits,Bg,15,1,none,0.0,62,450,15,3e-05,-9.5,2026-09-02T20:46:51.880,1024,120.1565,236.33568,0.01811,0,False
236.47594,236.53369,236.16331,236.12377,13,Bg15_013.fits,Bg,15,1,none,0.0,62,450,15,3e-05,-9.5,2026-09-02T20:46:52.303,1024,120.16355,236.32418,0.00661,0,False
236.42729,236.511,236.15271,236.20959,14,Bg15_014.fits,Bg,15,1,none,0.0,62,450,15,3e-05,-9.5,2026-09-02T20:46:52.628,1024,120.16897,236.32515,0.00758,0,False
236.48231,236.54875,236.17199,236.17542,15,Bg15_015.fits,Bg,15,1,none,0.0,62,450,15,3e-05,-9.5,2026-09-02T20:46:52.950,1024,120.17433,236.34462,0.02704,0,False
226.19084,226.18776,225.82015,225.83417,16,Bg15_016.fits,Bg,15,1,none,0.0,62,450,15,3e-05,-9.5,2026-09-02T20:46:53.274,1024,120.17973,226.00823,-10.30934,-1,True
236.50369,236.53785,236.17989,236.14186,17,Bg15_017.fits,Bg,15,1,none,0.0,62,450,15,3e-05,-9.5,2026-09-02T20:46:53.593,1024,120.18505,236.34082,0.02325,0,False
236.4395,236.51476,236.1256,236.1281,18,Bg15_018.fits,Bg,15,1,none,0.0,62,450,15,3e-05,-9.5,2026-09-02T20:46:53.916,1024,120.19043,236.30199,-0.01559,0,False
236.49512,236.53365,236.18557,236.10609,19,Bg15_019.fits,Bg,15,1,none,0.0,62,450,15,3e-05,-9.5,2026-09-02T20:46:54.239,1024,120.19582,236.3301,0.01253,0,False
68.77422,68.76884,68.80927,68.81388,0,Bg16_000.fits,Bg,16,1,none,0.0,62,100,15,3e-05,-9.5,2026-09-02T20:46:54.777,1024,120.20478,68.79155,0.25967,0,False
68.26399,68.26013,68.30146,68.31068,1,Bg16_001.fits,Bg,16,1,none,0.0,62,100,15,3e-05,-9.5,2026-09-02T20:46:55.103,1024,120.21022,68.28407,-0.24782,0,False
68.26754,68.26167,68.29784,68.30226,2,Bg16_002.fits,Bg,16,1,none,0.0,62,100,15,3e-05,-9.5,2026-09-02T20:46:55.428,1024,120.21563,68.28233,-0.24956,0,False
68.26551,68.25482,68.29688,68.30265,3,Bg16_003.fits,Bg,16,1,none,0.0,62,100,15,3e-05,-9.5,2026-09-02T20:46:55.754,1024,120.22107,68.27996,-0.25192,0,False
68.25541,68.24622,68.29236,68.29802,4,Bg16_004.fits,Bg,16,1,none,0.0,62,100,15,3e-05,-9.5,2026-09-02T20:46:56.076,1024,120.22643,68.273,-0.25888,0,False
68.25846,68.25195,68.28931,68.2967,5,Bg16_005.fits,Bg,16,1,none,0.0,62,100,15,3e-05,-9.5,2026-09-02T20:46:56.399,1024,120.23182,68.2741,-0.25778,0,False
68.25862,68.2537,68.29441,68.29608,6,Bg16_006.fits,Bg,16,1,none,0.0,62,100,15,3e-05,-9.5,2026-09-02T20:46:56.729,1024,120.23732,68.2757,-0.25618,0,False
68.77912,68.768,68.80912,68.81565,7,Bg16_007.fits,Bg,16,1,none,0.0,62,100,15,3e-05,-9.5,2026-09-02T20:46:57.053,1024,120.24272,68.79297,0.26109,0,False
68.78422,68.77306,68.80964,68.81615,8,Bg16_008.fits,Bg,16,1,none,0.0,62,100,15,3e-05,-9.5,2026-09-02T20:46:57.383,1024,120.24822,68.79577,0.26388,0,False
68.7759,68.76809,68.80816,68.81551,9,Bg16_009.fits,Bg,16,1,none,0.0,62,100,15,3e-05,-9.5,2026-09-02T20:46:57.811,1024,120.25535,68.79191,0.26003,0,False
68.7796,68.77575,68.81156,68.81821,10,Bg16_010.fits,Bg,16,1,none,0.0,62,100,15,3e-05,-9.5,2026-09-02T20:46:58.129,1024,120.26065,68.79628,0.26439,0,False
